concept_text_id,concept_key,language_code,text,text_type,is_primary,source_file,source_sheet,source_row,status,notes
ct_00641,with_who,en,With who?,phrase,True,simple-eng-med.xlsx,Sheet1,618,auto_extracted_needs_review,English source text.
ct_00642,with_who,med,Bô we?,phrase,False,simple-eng-med.xlsx,Sheet1,618,needs_native_review,Médumba translation candidate from source file.
ct_00643,with_what,en,With what?,phrase,True,simple-eng-med.xlsx,Sheet1,619,auto_extracted_needs_review,English source text.
ct_00644,with_what,med,Bô ke?,phrase,False,simple-eng-med.xlsx,Sheet1,619,needs_native_review,Médumba translation candidate from source file.
ct_00645,breathe,en,Breathe,word,True,simple-eng-med.xlsx,Sheet1,620,auto_extracted_needs_review,English source text.
ct_00646,breathe,med,Zwiage,word,False,simple-eng-med.xlsx,Sheet1,620,needs_native_review,Médumba translation candidate from source file.
ct_00647,what_do_we_breathe_with,en,What do we breathe with?,phrase,True,simple-eng-med.xlsx,Sheet1,621,auto_extracted_needs_review,English source text.
ct_00648,what_do_we_breathe_with,med,Bo ke nzwiâg a bo ke?,phrase,False,simple-eng-med.xlsx,Sheet1,621,needs_native_review,Médumba translation candidate from source file.
ct_00649,what_do_we_talk_with,en,What do we talk with?,phrase,True,simple-eng-med.xlsx,Sheet1,622,auto_extracted_needs_review,English source text.
ct_00650,what_do_we_talk_with,med,Bo ke ntshobe a bo ke?,phrase,False,simple-eng-med.xlsx,Sheet1,622,needs_native_review,Médumba translation candidate from source file.
ct_00651,with_the_mouth,en,With the mouth,phrase,True,simple-eng-med.xlsx,Sheet1,623,auto_extracted_needs_review,English source text.
ct_00652,with_the_mouth,med,Bo ntshu,phrase,False,simple-eng-med.xlsx,Sheet1,623,needs_native_review,Médumba translation candidate from source file.
ct_00653,we_walk_with_legs,en,We walk with legs,phrase,True,simple-eng-med.xlsx,Sheet1,624,auto_extracted_needs_review,English source text.
ct_00654,we_walk_with_legs,med,Bo ke zin â bo nkù,phrase,False,simple-eng-med.xlsx,Sheet1,624,needs_native_review,Médumba translation candidate from source file.
ct_00655,ahead,en,Ahead,word,True,simple-eng-med.xlsx,Sheet1,625,auto_extracted_needs_review,English source text.
ct_00656,ahead,med,Mbwè,word,False,simple-eng-med.xlsx,Sheet1,625,needs_native_review,Médumba translation candidate from source file.
ct_00657,behind,en,Behind,word,True,simple-eng-med.xlsx,Sheet1,626,auto_extracted_needs_review,English source text.
ct_00658,behind,med,Njam,word,False,simple-eng-med.xlsx,Sheet1,626,needs_native_review,Médumba translation candidate from source file.
ct_00659,next_to,en,Next to,phrase,True,simple-eng-med.xlsx,Sheet1,627,auto_extracted_needs_review,English source text.
ct_00660,next_to,med,Mban,word,False,simple-eng-med.xlsx,Sheet1,627,needs_native_review,Médumba translation candidate from source file.
ct_00661,down,en,Down,word,True,simple-eng-med.xlsx,Sheet1,628,auto_extracted_needs_review,English source text.
ct_00662,down,med,Matùn,word,False,simple-eng-med.xlsx,Sheet1,628,needs_native_review,Médumba translation candidate from source file.
ct_00663,up,en,Up,word,True,simple-eng-med.xlsx,Sheet1,629,auto_extracted_needs_review,English source text.
ct_00664,up,med,mf et u,phrase,False,simple-eng-med.xlsx,Sheet1,629,needs_native_review,Médumba translation candidate from source file.
ct_00665,move_ahead,en,Move ahead,phrase,True,simple-eng-med.xlsx,Sheet1,630,auto_extracted_needs_review,English source text.
ct_00666,move_ahead,med,Nèn mbwè,phrase,False,simple-eng-med.xlsx,Sheet1,630,needs_native_review,Médumba translation candidate from source file.
ct_00667,return,en,return,word,True,simple-eng-med.xlsx,Sheet1,631,auto_extracted_needs_review,English source text.
ct_00668,return,med,Bèn njam,phrase,False,simple-eng-med.xlsx,Sheet1,631,needs_native_review,Médumba translation candidate from source file.
ct_00669,your_eye,en,Your eye,phrase,True,simple-eng-med.xlsx,Sheet1,637,auto_extracted_needs_review,English source text.
ct_00670,your_eye,med,Lâg su,phrase,False,simple-eng-med.xlsx,Sheet1,637,needs_native_review,Médumba translation candidate from source file.
ct_00671,your_eyes,en,Your eyes,phrase,True,simple-eng-med.xlsx,Sheet1,638,auto_extracted_needs_review,English source text.
ct_00672,your_eyes,med,Miag mu,phrase,False,simple-eng-med.xlsx,Sheet1,638,needs_native_review,Médumba translation candidate from source file.
ct_00673,close_your_eyes,en,Close your eyes,phrase,True,simple-eng-med.xlsx,Sheet1,639,auto_extracted_needs_review,English source text.
ct_00674,close_your_eyes,med,Mum miag mu,phrase,False,simple-eng-med.xlsx,Sheet1,639,needs_native_review,Médumba translation candidate from source file.
ct_00675,wash_your_hands,en,Wash your hands,phrase,True,simple-eng-med.xlsx,Sheet1,640,auto_extracted_needs_review,English source text.
ct_00676,wash_your_hands,med,Sôg bu mu,phrase,False,simple-eng-med.xlsx,Sheet1,640,needs_native_review,Médumba translation candidate from source file.
ct_00677,wash_your_hand,en,Wash your hand,phrase,True,simple-eng-med.xlsx,Sheet1,641,auto_extracted_needs_review,English source text.
ct_00678,wash_your_hand,med,Sôg bu u,phrase,False,simple-eng-med.xlsx,Sheet1,641,needs_native_review,Médumba translation candidate from source file.
ct_00679,have_a_rest,en,Have a rest,phrase,True,simple-eng-med.xlsx,Sheet1,642,auto_extracted_needs_review,English source text.
ct_00680,have_a_rest,med,Fite,word,False,simple-eng-med.xlsx,Sheet1,642,needs_native_review,Médumba translation candidate from source file.
ct_00681,water_is_finish,en,Water is finish,phrase,True,simple-eng-med.xlsx,Sheet1,644,auto_extracted_needs_review,English source text.
ct_00682,water_is_finish,med,Ntse mi,phrase,False,simple-eng-med.xlsx,Sheet1,644,needs_native_review,Médumba translation candidate from source file.
ct_00683,food_is_finish,en,Food is finish,phrase,True,simple-eng-med.xlsx,Sheet1,645,auto_extracted_needs_review,English source text.
ct_00684,food_is_finish,med,Tshañ mi,phrase,False,simple-eng-med.xlsx,Sheet1,645,needs_native_review,Médumba translation candidate from source file.
ct_00685,don_t_finish,en,Don't finish,phrase,True,simple-eng-med.xlsx,Sheet1,646,auto_extracted_needs_review,English source text.
ct_00686,don_t_finish,med,Kâ miagde,phrase,False,simple-eng-med.xlsx,Sheet1,646,needs_native_review,Médumba translation candidate from source file.
ct_00687,don_t_finish_food,en,Don't finish food,phrase,True,simple-eng-med.xlsx,Sheet1,647,auto_extracted_needs_review,English source text.
ct_00688,don_t_finish_food,med,Kâ miagde tshañ,phrase,False,simple-eng-med.xlsx,Sheet1,647,needs_native_review,Médumba translation candidate from source file.
ct_00689,don_t_finish_your_food,en,Don't finish your food,phrase,True,simple-eng-med.xlsx,Sheet1,648,auto_extracted_needs_review,English source text.
ct_00690,don_t_finish_your_food,med,Kâ miagde tshañ su,phrase,False,simple-eng-med.xlsx,Sheet1,648,needs_native_review,Médumba translation candidate from source file.
ct_00691,don_t_finish_your_money,en,Don't finish your money,phrase,True,simple-eng-med.xlsx,Sheet1,650,auto_extracted_needs_review,English source text.
ct_00692,don_t_finish_your_money,med,Ka miagde nkàb u,phrase,False,simple-eng-med.xlsx,Sheet1,650,needs_native_review,Médumba translation candidate from source file.
ct_00693,the_whole,en,The whole,phrase,True,simple-eng-med.xlsx,Sheet1,653,auto_extracted_needs_review,English source text.
ct_00694,the_whole,med,Ntô,word,False,simple-eng-med.xlsx,Sheet1,653,needs_native_review,Médumba translation candidate from source file.
ct_00695,learn,en,Learn,word,True,simple-eng-med.xlsx,Sheet1,654,auto_extracted_needs_review,English source text.
ct_00696,learn,med,neziʼ,word,False,simple-eng-med.xlsx,Sheet1,654,needs_native_review,Médumba translation candidate from source file.
ct_00697,to_sell,en,To sell,phrase,True,simple-eng-med.xlsx,Sheet1,655,auto_extracted_needs_review,English source text.
ct_00698,to_sell,med,Nè swène,phrase,False,simple-eng-med.xlsx,Sheet1,655,needs_native_review,Médumba translation candidate from source file.
ct_00699,to_buy,en,To buy,phrase,True,simple-eng-med.xlsx,Sheet1,656,auto_extracted_needs_review,English source text.
ct_00700,to_buy,med,Nè jun,phrase,False,simple-eng-med.xlsx,Sheet1,656,needs_native_review,Médumba translation candidate from source file.
ct_00701,don_t_buy,en,Don't buy,phrase,True,simple-eng-med.xlsx,Sheet1,658,auto_extracted_needs_review,English source text.
ct_00702,don_t_buy,med,Kâ jun,phrase,False,simple-eng-med.xlsx,Sheet1,658,needs_native_review,Médumba translation candidate from source file.
ct_00703,don_t_sell,en,Don't sell,phrase,True,simple-eng-med.xlsx,Sheet1,659,auto_extracted_needs_review,English source text.
ct_00704,don_t_sell,med,kâ swène,phrase,False,simple-eng-med.xlsx,Sheet1,659,needs_native_review,Médumba translation candidate from source file.
ct_00705,wear_a_garment,en,Wear a garment,phrase,True,simple-eng-med.xlsx,Sheet1,661,auto_extracted_needs_review,English source text.
ct_00706,wear_a_garment,med,Nè ma ' nzwe,phrase,False,simple-eng-med.xlsx,Sheet1,661,needs_native_review,Médumba translation candidate from source file.
ct_00707,wear_an_outfit,en,Wear an outfit,phrase,True,simple-eng-med.xlsx,Sheet1,662,auto_extracted_needs_review,English source text.
ct_00708,wear_an_outfit,med,Ma ' nzwe,phrase,False,simple-eng-med.xlsx,Sheet1,662,needs_native_review,Médumba translation candidate from source file.
ct_00709,wear_your_outfit,en,Wear your outfit,phrase,True,simple-eng-med.xlsx,Sheet1,663,auto_extracted_needs_review,English source text.
ct_00710,wear_your_outfit,med,Ma ' nzwê ù,phrase,False,simple-eng-med.xlsx,Sheet1,663,needs_native_review,Médumba translation candidate from source file.
ct_00711,wear_the_shoes,en,Wear the shoes,phrase,True,simple-eng-med.xlsx,Sheet1,664,auto_extracted_needs_review,English source text.
ct_00712,wear_the_shoes,med,So nketo'o,phrase,False,simple-eng-med.xlsx,Sheet1,664,needs_native_review,Médumba translation candidate from source file.
ct_00713,wear_your_shoes,en,Wear your shoes,phrase,True,simple-eng-med.xlsx,Sheet1,665,auto_extracted_needs_review,English source text.
ct_00714,wear_your_shoes,med,So nketo'o mu,phrase,False,simple-eng-med.xlsx,Sheet1,665,needs_native_review,Médumba translation candidate from source file.
ct_00715,everywhere,en,Everywhere,word,True,simple-eng-med.xlsx,Sheet1,667,auto_extracted_needs_review,English source text.
ct_00716,everywhere,med,Njoñ dùʼ fa,phrase,False,simple-eng-med.xlsx,Sheet1,667,needs_native_review,Médumba translation candidate from source file.
ct_00717,no_where,en,No where,phrase,True,simple-eng-med.xlsx,Sheet1,668,auto_extracted_needs_review,English source text.
ct_00718,no_where,med,Sa mdu',phrase,False,simple-eng-med.xlsx,Sheet1,668,needs_native_review,Médumba translation candidate from source file.
ct_00719,go,en,Go,word,True,simple-eng-med.xlsx,Sheet1,670,auto_extracted_needs_review,English source text.
ct_00720,go,med,Nèn,word,False,simple-eng-med.xlsx,Sheet1,670,needs_native_review,Médumba translation candidate from source file.
ct_00721,go,en,Go,word,True,simple-eng-med.xlsx,Sheet1,671,auto_extracted_needs_review,English source text.
ct_00722,go,med,shua,word,False,simple-eng-med.xlsx,Sheet1,671,needs_native_review,Médumba translation candidate from source file.
ct_00723,it_is_hot,en,It is hot,phrase,True,simple-eng-med.xlsx,Sheet1,673,auto_extracted_needs_review,English source text.
ct_00724,it_is_hot,med,A dumde,phrase,False,simple-eng-med.xlsx,Sheet1,673,needs_native_review,Médumba translation candidate from source file.
ct_00725,good_night,en,Good night,phrase,True,simple-eng-med.xlsx,Sheet1,685,auto_extracted_needs_review,English source text.
ct_00726,good_night,med,Zi mè bwo,phrase,False,simple-eng-med.xlsx,Sheet1,685,needs_native_review,Médumba translation candidate from source file.
ct_00727,sleep_tight,en,sleep tight,phrase,True,simple-eng-med.xlsx,Sheet1,686,auto_extracted_needs_review,English source text.
ct_00728,sleep_tight,med,Zi mè bwo,phrase,False,simple-eng-med.xlsx,Sheet1,686,needs_native_review,Médumba translation candidate from source file.
ct_00729,i_am_hungry,en,I am hungry,phrase,True,simple-eng-med.xlsx,Sheet1,687,auto_extracted_needs_review,English source text.
ct_00730,i_am_hungry,med,Nziku' tshwèt nja àm,phrase,False,simple-eng-med.xlsx,Sheet1,687,needs_native_review,Médumba translation candidate from source file.
ct_00731,hunger,en,Hunger,word,True,simple-eng-med.xlsx,Sheet1,688,auto_extracted_needs_review,English source text.
ct_00732,hunger,med,Nziku'u,word,False,simple-eng-med.xlsx,Sheet1,688,needs_native_review,Médumba translation candidate from source file.
ct_00733,don_t_come,en,Don't come,phrase,True,simple-eng-med.xlsx,Sheet1,689,auto_extracted_needs_review,English source text.
ct_00734,don_t_come,med,Kâ sè',phrase,False,simple-eng-med.xlsx,Sheet1,689,needs_native_review,Médumba translation candidate from source file.
ct_00735,come_and_sit_down,en,Come and sit down,phrase,True,simple-eng-med.xlsx,Sheet1,690,auto_extracted_needs_review,English source text.
ct_00736,come_and_sit_down,med,Sè' ntswe nsi,phrase,False,simple-eng-med.xlsx,Sheet1,690,needs_native_review,Médumba translation candidate from source file.
ct_00737,come_and_embrace_me,en,Come and embrace me,phrase,True,simple-eng-med.xlsx,Sheet1,691,auto_extracted_needs_review,English source text.
ct_00738,come_and_embrace_me,med,Sè' ntsiag am,phrase,False,simple-eng-med.xlsx,Sheet1,691,needs_native_review,Médumba translation candidate from source file.
ct_00739,come_and_greet_me,en,Come and greet me,phrase,True,simple-eng-med.xlsx,Sheet1,692,auto_extracted_needs_review,English source text.
ct_00740,come_and_greet_me,med,Sè' tsha’de am,phrase,False,simple-eng-med.xlsx,Sheet1,692,needs_native_review,Médumba translation candidate from source file.
ct_00741,eat,en,Eat,word,True,simple-eng-med.xlsx,Sheet1,695,auto_extracted_needs_review,English source text.
ct_00742,eat,med,Jujù,word,False,simple-eng-med.xlsx,Sheet1,695,needs_native_review,Médumba translation candidate from source file.
ct_00743,i_love_you_so_much,en,I love you so much,phrase,True,simple-eng-med.xlsx,Sheet1,696,auto_extracted_needs_review,English source text.
ct_00744,i_love_you_so_much,med,Me kô o ta,phrase,False,simple-eng-med.xlsx,Sheet1,696,needs_native_review,Médumba translation candidate from source file.
ct_00745,being_sick,en,Being sick,phrase,True,simple-eng-med.xlsx,Sheet1,697,auto_extracted_needs_review,English source text.
ct_00746,being_sick,med,Nè ngokèt,phrase,False,simple-eng-med.xlsx,Sheet1,697,needs_native_review,Médumba translation candidate from source file.
ct_00747,i_am_sick,en,I am sick,phrase,True,simple-eng-med.xlsx,Sheet1,698,auto_extracted_needs_review,English source text.
ct_00748,i_am_sick,med,Me tshwèt ngokèt,phrase,False,simple-eng-med.xlsx,Sheet1,698,needs_native_review,Médumba translation candidate from source file.
ct_00749,the_child_is_sick,en,The child is sick,phrase,True,simple-eng-med.xlsx,Sheet1,699,auto_extracted_needs_review,English source text.
ct_00750,the_child_is_sick,med,Mén tshwèt ngokèt,phrase,False,simple-eng-med.xlsx,Sheet1,699,needs_native_review,Médumba translation candidate from source file.
ct_00751,are_you_angry,en,Are you angry?,phrase,True,simple-eng-med.xlsx,Sheet1,700,auto_extracted_needs_review,English source text.
ct_00752,are_you_angry,med,Oyantu ke?,phrase,False,simple-eng-med.xlsx,Sheet1,700,needs_native_review,Médumba translation candidate from source file.
ct_00753,are_you_full,en,Are you full?,phrase,True,simple-eng-med.xlsx,Sheet1,701,auto_extracted_needs_review,English source text.
ct_00754,are_you_full,med,Oywed ke?,phrase,False,simple-eng-med.xlsx,Sheet1,701,needs_native_review,Médumba translation candidate from source file.
ct_00755,are_you_hungry,en,Are you hungry?,phrase,True,simple-eng-med.xlsx,Sheet1,702,auto_extracted_needs_review,English source text.
ct_00756,are_you_hungry,med,Nzikû' ya o ke?,phrase,False,simple-eng-med.xlsx,Sheet1,702,needs_native_review,Médumba translation candidate from source file.
ct_00757,she_is_sick,en,She is sick,phrase,True,simple-eng-med.xlsx,Sheet1,703,auto_extracted_needs_review,English source text.
ct_00758,she_is_sick,med,A tshwèt ngokèt,phrase,False,simple-eng-med.xlsx,Sheet1,703,needs_native_review,Médumba translation candidate from source file.
ct_00759,i_am_healed,en,I am healed,phrase,True,simple-eng-med.xlsx,Sheet1,704,auto_extracted_needs_review,English source text.
ct_00760,i_am_healed,med,Me yate,phrase,False,simple-eng-med.xlsx,Sheet1,704,needs_native_review,Médumba translation candidate from source file.
ct_00761,it_s_raining,en,It's raining,phrase,True,simple-eng-med.xlsx,Sheet1,705,auto_extracted_needs_review,English source text.
ct_00762,it_s_raining,med,Mbañ tshwèt ndo,phrase,False,simple-eng-med.xlsx,Sheet1,705,needs_native_review,Médumba translation candidate from source file.
ct_00763,it_s_sunny,en,It's sunny,phrase,True,simple-eng-med.xlsx,Sheet1,706,auto_extracted_needs_review,English source text.
ct_00764,it_s_sunny,med,Nyam tshwèt nta,phrase,False,simple-eng-med.xlsx,Sheet1,706,needs_native_review,Médumba translation candidate from source file.
ct_00765,not_good,en,Not good,phrase,True,simple-eng-med.xlsx,Sheet1,708,auto_extracted_needs_review,English source text.
ct_00766,not_good,med,Kè bwo,phrase,False,simple-eng-med.xlsx,Sheet1,708,needs_native_review,Médumba translation candidate from source file.
ct_00767,it_s_not_good,en,It's not good,phrase,True,simple-eng-med.xlsx,Sheet1,709,auto_extracted_needs_review,English source text.
ct_00768,it_s_not_good,med,A kê' bwo,phrase,False,simple-eng-med.xlsx,Sheet1,709,needs_native_review,Médumba translation candidate from source file.
ct_00769,it_s_long,en,It's long,phrase,True,simple-eng-med.xlsx,Sheet1,712,auto_extracted_needs_review,English source text.
ct_00770,it_s_long,med,A sàg,phrase,False,simple-eng-med.xlsx,Sheet1,712,needs_native_review,Médumba translation candidate from source file.
ct_00771,it_s_short,en,It's short,phrase,True,simple-eng-med.xlsx,Sheet1,713,auto_extracted_needs_review,English source text.
ct_00772,it_s_short,med,vôg,word,False,simple-eng-med.xlsx,Sheet1,713,needs_native_review,Médumba translation candidate from source file.
ct_00773,he_is_very_short,en,He is very short,phrase,True,simple-eng-med.xlsx,Sheet1,714,auto_extracted_needs_review,English source text.
ct_00774,he_is_very_short,med,A vôg ta',phrase,False,simple-eng-med.xlsx,Sheet1,714,needs_native_review,Médumba translation candidate from source file.
ct_00775,he_is_very_short,en,He is very short,phrase,True,simple-eng-med.xlsx,Sheet1,715,auto_extracted_needs_review,English source text.
ct_00776,he_is_very_short,med,A vôg neshu,phrase,False,simple-eng-med.xlsx,Sheet1,715,needs_native_review,Médumba translation candidate from source file.
ct_00777,let_her_go,en,Let her go,phrase,True,simple-eng-med.xlsx,Sheet1,721,auto_extracted_needs_review,English source text.
ct_00778,let_her_go,med,Fan i,phrase,False,simple-eng-med.xlsx,Sheet1,721,needs_native_review,Médumba translation candidate from source file.
ct_00779,take_off_your_hand,en,Take off your hand,phrase,True,simple-eng-med.xlsx,Sheet1,722,auto_extracted_needs_review,English source text.
ct_00780,take_off_your_hand,med,Le' bu u,phrase,False,simple-eng-med.xlsx,Sheet1,722,needs_native_review,Médumba translation candidate from source file.
ct_00781,put_your_hand_here,en,Put your hand here,phrase,True,simple-eng-med.xlsx,Sheet1,723,auto_extracted_needs_review,English source text.
ct_00782,put_your_hand_here,med,Yab bu u zenni,phrase,False,simple-eng-med.xlsx,Sheet1,723,needs_native_review,Médumba translation candidate from source file.
ct_00783,show_your_hand,en,Show your hand,phrase,True,simple-eng-med.xlsx,Sheet1,724,auto_extracted_needs_review,English source text.
ct_00784,show_your_hand,med,Là'te bu u,phrase,False,simple-eng-med.xlsx,Sheet1,724,needs_native_review,Médumba translation candidate from source file.
ct_00785,stretch_your_hand,en,Stretch your hand,phrase,True,simple-eng-med.xlsx,Sheet1,725,auto_extracted_needs_review,English source text.
ct_00786,stretch_your_hand,med,Nyi d bu u,phrase,False,simple-eng-med.xlsx,Sheet1,725,needs_native_review,Médumba translation candidate from source file.
ct_00787,have_you_urinated,en,Have you urinated?,phrase,True,simple-eng-med.xlsx,Sheet1,726,auto_extracted_needs_review,English source text.
ct_00788,have_you_urinated,med,O tsi ntè ke?,phrase,False,simple-eng-med.xlsx,Sheet1,726,needs_native_review,Médumba translation candidate from source file.
ct_00789,come_and_sleep,en,Come and sleep,phrase,True,simple-eng-med.xlsx,Sheet1,729,auto_extracted_needs_review,English source text.
ct_00790,come_and_sleep,med,Sè' nzi,phrase,False,simple-eng-med.xlsx,Sheet1,729,needs_native_review,Médumba translation candidate from source file.
ct_00791,to_tie,en,To tie,phrase,True,simple-eng-med.xlsx,Sheet1,730,auto_extracted_needs_review,English source text.
ct_00792,to_tie,med,Nè tàne,phrase,False,simple-eng-med.xlsx,Sheet1,730,needs_native_review,Médumba translation candidate from source file.
ct_00793,tie,en,Tie,word,True,simple-eng-med.xlsx,Sheet1,731,auto_extracted_needs_review,English source text.
ct_00794,tie,med,Tàne,word,False,simple-eng-med.xlsx,Sheet1,731,needs_native_review,Médumba translation candidate from source file.
ct_00795,tie_that,en,Tie that,phrase,True,simple-eng-med.xlsx,Sheet1,732,auto_extracted_needs_review,English source text.
ct_00796,tie_that,med,Kut ju là,phrase,False,simple-eng-med.xlsx,Sheet1,732,needs_native_review,Médumba translation candidate from source file.
ct_00797,it_is_already_daylight,en,It is already daylight,phrase,True,simple-eng-med.xlsx,Sheet1,737,auto_extracted_needs_review,English source text.
ct_00798,it_is_already_daylight,med,Njù yà làn,phrase,False,simple-eng-med.xlsx,Sheet1,737,needs_native_review,Médumba translation candidate from source file.
ct_00799,it_is_daylight,en,It is daylight,phrase,True,simple-eng-med.xlsx,Sheet1,738,auto_extracted_needs_review,English source text.
ct_00800,it_is_daylight,med,Njù làn,phrase,False,simple-eng-med.xlsx,Sheet1,738,needs_native_review,Médumba translation candidate from source file.
ct_00801,the_night,en,The night,phrase,True,simple-eng-med.xlsx,Sheet1,739,auto_extracted_needs_review,English source text.
ct_00802,the_night,med,Tèttswe’,word,False,simple-eng-med.xlsx,Sheet1,739,needs_native_review,Médumba translation candidate from source file.
ct_00803,the_sun,en,The sun,phrase,True,simple-eng-med.xlsx,Sheet1,740,auto_extracted_needs_review,English source text.
ct_00804,the_sun,med,Nyam,word,False,simple-eng-med.xlsx,Sheet1,740,needs_native_review,Médumba translation candidate from source file.
ct_00805,the_rain,en,The rain,phrase,True,simple-eng-med.xlsx,Sheet1,741,auto_extracted_needs_review,English source text.
ct_00806,the_rain,med,Mbañ,word,False,simple-eng-med.xlsx,Sheet1,741,needs_native_review,Médumba translation candidate from source file.
ct_00807,it_is_hot,en,It is hot,phrase,True,simple-eng-med.xlsx,Sheet1,742,auto_extracted_needs_review,English source text.
ct_00808,it_is_hot,med,A dumde,phrase,False,simple-eng-med.xlsx,Sheet1,742,needs_native_review,Médumba translation candidate from source file.
ct_00809,it_is_cold,en,It is cold,phrase,True,simple-eng-med.xlsx,Sheet1,743,auto_extracted_needs_review,English source text.
ct_00810,it_is_cold,med,A fi,phrase,False,simple-eng-med.xlsx,Sheet1,743,needs_native_review,Médumba translation candidate from source file.
ct_00811,go_and_sleep,en,Go and sleep,phrase,True,simple-eng-med.xlsx,Sheet1,744,auto_extracted_needs_review,English source text.
ct_00812,go_and_sleep,med,Nèn nzi,phrase,False,simple-eng-med.xlsx,Sheet1,744,needs_native_review,Médumba translation candidate from source file.
ct_00813,don_t_do_like_that,en,Don't do like that,phrase,True,simple-eng-med.xlsx,Sheet1,745,auto_extracted_needs_review,English source text.
ct_00814,don_t_do_like_that,med,Kâ ghù ndulâ,phrase,False,simple-eng-med.xlsx,Sheet1,745,needs_native_review,Médumba translation candidate from source file.
ct_00815,do_like_this,en,Do like this,phrase,True,simple-eng-med.xlsx,Sheet1,746,auto_extracted_needs_review,English source text.
ct_00816,do_like_this,med,Ghù ndû,phrase,False,simple-eng-med.xlsx,Sheet1,746,needs_native_review,Médumba translation candidate from source file.
ct_00817,do_like_that,en,Do like that,phrase,True,simple-eng-med.xlsx,Sheet1,747,auto_extracted_needs_review,English source text.
ct_00818,do_like_that,med,Ghù ndulâ,phrase,False,simple-eng-med.xlsx,Sheet1,747,needs_native_review,Médumba translation candidate from source file.
ct_00819,let_s_go_and_sleep,en,Let's go and sleep,phrase,True,simple-eng-med.xlsx,Sheet1,748,auto_extracted_needs_review,English source text.
ct_00820,let_s_go_and_sleep,med,Bè nèn nzi,phrase,False,simple-eng-med.xlsx,Sheet1,748,needs_native_review,Médumba translation candidate from source file.
ct_00821,that_what,en,That what?,phrase,True,simple-eng-med.xlsx,Sheet1,749,auto_extracted_needs_review,English source text.
ct_00822,that_what,med,ke di?,phrase,False,simple-eng-med.xlsx,Sheet1,749,needs_native_review,Médumba translation candidate from source file.
ct_00823,what_are_you_saying,en,What are you saying?,phrase,True,simple-eng-med.xlsx,Sheet1,750,auto_extracted_needs_review,English source text.
ct_00824,what_are_you_saying,med,O mbè ke di?,phrase,False,simple-eng-med.xlsx,Sheet1,750,needs_native_review,Médumba translation candidate from source file.
ct_00825,what_do_you_say,en,What do you say?,phrase,True,simple-eng-med.xlsx,Sheet1,751,auto_extracted_needs_review,English source text.
ct_00826,what_do_you_say,med,O mbè ke di?,phrase,False,simple-eng-med.xlsx,Sheet1,751,needs_native_review,Médumba translation candidate from source file.
ct_00827,repeat_please,en,"Repeat, please",phrase,True,simple-eng-med.xlsx,Sheet1,753,auto_extracted_needs_review,English source text.
ct_00828,repeat_please,med,"Bwogte, Netshoʼo",phrase,False,simple-eng-med.xlsx,Sheet1,753,needs_native_review,Médumba translation candidate from source file.
ct_00829,pick_it_up,en,Pick it up,phrase,True,simple-eng-med.xlsx,Sheet1,754,auto_extracted_needs_review,English source text.
ct_00830,pick_it_up,med,Ju ag yila,phrase,False,simple-eng-med.xlsx,Sheet1,754,needs_native_review,Médumba translation candidate from source file.
ct_00831,pick_it,en,Pick it,phrase,True,simple-eng-med.xlsx,Sheet1,755,auto_extracted_needs_review,English source text.
ct_00832,pick_it,med,Juage,word,False,simple-eng-med.xlsx,Sheet1,755,needs_native_review,Médumba translation candidate from source file.
ct_00833,it_is_enough_like_that,en,It is enough like that,phrase,True,simple-eng-med.xlsx,Sheet1,756,auto_extracted_needs_review,English source text.
ct_00834,it_is_enough_like_that,med,A kù ' ndulâ,phrase,False,simple-eng-med.xlsx,Sheet1,756,needs_native_review,Médumba translation candidate from source file.
ct_00835,come,en,Come,word,True,simple-eng-med.xlsx,Sheet1,758,auto_extracted_needs_review,English source text.
ct_00836,come,med,Sè',word,False,simple-eng-med.xlsx,Sheet1,758,needs_native_review,Médumba translation candidate from source file.
ct_00837,come_and_take,en,Come and take,phrase,True,simple-eng-med.xlsx,Sheet1,759,auto_extracted_needs_review,English source text.
ct_00838,come_and_take,med,Sè' ko,phrase,False,simple-eng-med.xlsx,Sheet1,759,needs_native_review,Médumba translation candidate from source file.
ct_00839,come_and_embrace_me,en,Come and embrace me,phrase,True,simple-eng-med.xlsx,Sheet1,760,auto_extracted_needs_review,English source text.
ct_00840,come_and_embrace_me,med,Sè' ntsiag am,phrase,False,simple-eng-med.xlsx,Sheet1,760,needs_native_review,Médumba translation candidate from source file.
ct_00841,welcome,en,Welcome,word,True,simple-eng-med.xlsx,Sheet1,761,auto_extracted_needs_review,English source text.
ct_00842,welcome,med,Seʼ mebwô,phrase,False,simple-eng-med.xlsx,Sheet1,761,needs_native_review,Médumba translation candidate from source file.
ct_00843,grammar,en,Grammar,word,True,simple-eng-med.xlsx,Sheet1,762,auto_extracted_needs_review,English source text.
ct_00844,grammar,med,Ka ncobe,phrase,False,simple-eng-med.xlsx,Sheet1,762,needs_native_review,Médumba translation candidate from source file.
ct_00845,the_dog_eats_meat,en,The dog eats meat,phrase,True,simple-eng-med.xlsx,Sheet1,763,auto_extracted_needs_review,English source text.
ct_00846,the_dog_eats_meat,med,Mbù num mfèt mbàb,phrase,False,simple-eng-med.xlsx,Sheet1,763,needs_native_review,Médumba translation candidate from source file.
