source_file,source_sheet,source_row,English,Medumba,category,status,review_reason,word_count
eng-med_processing.xlsx,Processed_Entries_Combined,4593,And guards our way in all we say and do.,"Mbèn nze ntshùʼ tsho, ntùm ntshob mba ngùninu.",values_communication,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,4594,Your wise commands enlighten young and old—,Zenu ntag mu tshagde njwèn mba nguanmèn—,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4595,A treasure far exceeding finest gold.,Mbèn mbʼa taʼ fuʼ zʼa tshùa mbwô gol nelàn.,actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4596,Your wise commands enlighten young and old—,Zenu ntag mu tshagde njwèn mba nguanmèn—,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4597,A treasure far exceeding finest gold.,Mbèn mbʼa taʼ fuʼ zʼa tshùa mbwô gol nelàn.,actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4598,"3. By knowing you, our life is not in vain,","3. Nelèn o Tà, yôg sag keʼ be bànbàn,",time,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,4599,"And by your word, our life will be sustained.","Ntshob mu mbèn mfà neta yôg sag ntshùa bàn,",general,needs_review,Long/paragraph entry; keep as raw source or split manually.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4600,The greatest honor anyone can gain,Nkuʼni ze ndùb ze bʼa tèt mèn nyiañtu,food_drink,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4601,Will come to all who sanctify your name.,Aʼ seʼ num ben bo tshwèt nsôgde lén so.,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4602,The greatest honor anyone can gain,Nkuʼni ze ndùb ze bʼa tèt mèn nyiañtu,food_drink,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4603,Will come to all who sanctify your name.,Aʼ seʼ num ben bo tshwèt nsôgde lén so.,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4604,"1. Great God, Jehovah, you are deserving,","1. Ô Yaweh Nsi ndùb, o kuʼni me Tà,",food_drink,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4605,"Worthy of the highest praise,","Neghù ghamdʼa nèn tù là,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4606,Good and just in all your ways.,O bwô mbèn ntsin ntùm mfaʼ mu.,values_communication,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4607,"You have such power, deep love, and wisdom.","O ghù neta fa, nkôni bo zenu.",feelings,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4608,You are God to endless days.,Matmat O bʼa Nsi ke nguan.,time,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4609,"2. Father, we feel your tender compassion.","2. Bag bʼa mbab bànbàn, là o tshwèt nywin Tà.",family_people,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4610,"We are dust, and still you care;",Bag tshwèt njen kondèn o Tà;,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4611,Graciously you hear our prayer.,Mbʼo tshwèt njuʼ tshag leʼde là.,body,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4612,"How you sustain us, teach us, and guide us!","O bèn nke ntomde, ntswide, ntshagde yag!",general,needs_review,Long/paragraph entry; keep as raw source or split manually.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4613,Help from you is always there.,O num mfà ywimde bag fa.,location_direction,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4614,3. Heaven and earth now sing of your glory.,"3. Kamànyam bo tshaʼ, tshwèt njob yu ghamde.",body,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4615,"Joyfully with voices raised,","Mbùʼ nze tù njob bo tsiañde,",general,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4616,We exalt you all our days.,"Njoñ léʼ fa, nyàmdʼo ke tsin.",time,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4617,"Great God, Jehovah, you are deserving.","Ô Yaweh Nsi ndùb, O kuʼni me Tà.",food_drink,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4618,Please accept our heartfelt praise.,Netshoʼ bam ntàm nkub ntshu mag.,body,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4619,"1. What love Jehovah showed,","1. Yen nkôni Yaweh Nsi,",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4620,"What goodness from him flowed,","Yen bwôntù zebe Tà,",questions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4621,When for all mankind he offered his Firstborn.,Zʼa tum nkwi Mén i a seʼ ntshuʼ njù sagkuà.,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4622,Christ took on human form,"Là mén mèn naʼ mfà tu,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4623,The Son of man was born,Kristô mba mèn nyiañtu,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4624,"By his example, God’s name he adorned.",Ntshùade num ze mfiʼ a kuʼni lén Nsi.,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4625,"2. Jehovah’s Word, he said,","2. Nesoñ ntshob Yaweh Nsi,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4626,Sustained his life like bread.,Tshùbte yôg se mba bàn.,learning,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4627,It gave him wisdom and knowledge and insight.,Mfà zenu mbèn mfà nelèn bo nesiañde.,time,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4628,"His Father’s willing slave,","Mba taʼ nkuan Tàab mve tù,",family_people,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4629,A model Jesus gave;,Yésu naʼ mfà mfiʼ ndùb;,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4630,To please his Father would bring him delight.,Mbèn nke njuʼ mebwô neghù Tàab tsiañde.,family_people,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4631,"3. Like Jesus, may our days",3. Bag bin fiʼde Yésu,time,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4632,"Provide Jehovah praise,","Mfà ghamde Yaweh Nsi,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4633,And may his footsteps become our own roadway.,Ngù mbe zebe manze tsin num ze kuzin.,actions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4634,Let Jesus’ model be,Bag bin fañ mfiʼ Yésu,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4635,"Our path eternally,","Tèn be njoñ ngelañ fa,",general,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4636,And then God’s favor we’ll know day by day.,Neghù ze nekô mbèn njen bwôntù Nsi.,time,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4637,1. A multitude is gathering,1. Ba bwoñ benntùn tshwèt mfe ngôngô,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4638,"from ev’ry tribe and nation,",Boa ntañlaʼ nke nseʼ nkùmde;,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4639,Collected by the Christ and his,Bo nke mbam à fe tsiañ Kristô,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4640,anointed congregation.,"Boa tshéʼ nkam wut, ze ntseʼde.",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,2
eng-med_processing.xlsx,Processed_Entries_Combined,4641,God’s Kingdom has been brought to birth;,Nufen Nsi yà nke ntô mve tù;,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4642,We pray his will be done on earth.,Be tshwèt mbéb ze nekô num tshaʼ.,body,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4643,"This hope is a gift of priceless worth,","Yen nywinde li be mfà fidentù,",food_drink,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4644,Giving joy and consolation.,A bʼa ndaʼ be mèn ke jun nà.,general,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4645,"Praise our God, Jehovah; Praise his Son forever—",Bag bin ghamde Yaweh Nsi nyàmde nkwi mén i,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4646,King of all kings and the Lord of lords.,Tshùaben ba tshùaben bo Mven ba mven.,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4647,Now unitedly we bow to his rule,Ndon mbwe ze netô bag bin bag wut nsi,time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4648,And praise him with one accord.,"Ntshu ntshùʼ, nkuʼni zebe Mven.",general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4649,"2. We praise the Christ, our reigning King,","2. Bag bin tsiañde, nyàmde Kristô,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4650,with sounds of jubilation.,A toʼ netô kamànyàm.,general,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4651,This Prince of Peace will be our Judge,"Mven fide mbèn mbe Ngasaʼkame,",general,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4652,and bring about salvation.,Aʼ loʼ yôg matmat nseʼ yi.,actions,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4653,We see the joys that lie ahead:,Tsiañde ke ndù tshwèt mbéb be mbwe:,body,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4654,An earth released from fear and dread;,Nsitshaʼ tum nkuan bwôg bo fétwut;,body,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4655,The time for our Lord to raise the dead.,Ngelañ Tshùaben bùʼ fe ben num vù.,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4656,What a time for exultation!,Ngelañ ze tsiañde aʼ zwi be!,questions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4657,"Praise our God, Jehovah; Praise his Son forever",Bag bin ghamde Yaweh Nsi nyàmde nkwi mén i,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4658,King of all kings and the Lord of lords.,Tshùaben ba tshùaben bo Mven ba mven.,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,4659,Now unitedly we bow to his rule,Ndon mbwe ze netô bag bin bag wut nsi,time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4660,And praise him with one accord.,"Ntshu ntshùʼ, nkuʼni zebe Mven.",general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4661,"1. Praise Jehovah’s Firstborn,","1. Nyàmde tuswe Yaweh,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4662,God’s duly appointed King.,Nyàmde Mven ze Nsi tshoʼ là.,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4663,He reigns for truth and justice;,A tshwèt ntô bo nu ndañndañ,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4664,Rich blessings his rule will bring.,Ze netô aʼ seʼ mbotni.,actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4665,With dignity and splendor,Bo nkuni mbèn ngù nkuʼni,actions,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4666,"And love for God’s great name,","Mba nkôni num lén Nsi,",food_drink,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4667,"He’ll vindicate Jehovah,","A nsi sôgde lén Yaweh,",animals,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4668,His sov’reignty proclaim.,Mbèn nsoñ ze netô ndùb.,general,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4669,Praise Jehovah’s Firstborn!,Nyàmde tuswe Yaweh!,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4670,All praise God’s anointed Son.,Nyàmde Mén ze Nsi yoʼ là.,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4671,"Installed upon Mount Zion,","Bo te i num mbat Sion,",location_direction,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4672,His Kingship has now begun!,Ndonni ze netô toʼde!,time,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4673,"2. Praise Jehovah’s Firstborn,","2. Nyàmde tuswe Yaweh,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4674,Who died so that we may live.,Zʼa kwù num neyôg ben nà.,questions,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4675,He humbly paid the ransom;,A fà wut nsi mbé ju tshuʼ;,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4676,Our sins God can now forgive.,Ndù Nsi lagde mfànnu ben.,time,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4677,"The bride of Christ awaits him,","Ménngon, nzwi Kristô tshwèt mbéb,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4678,Adorned for him in white.,Bo fôgtab nzwe num i.,actions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4679,This marriage in the heavens,Ze nandà mve kamànyam,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4680,Will prove God’s rule is right.,Aʼ tshùbte netô Nsi.,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4681,Praise Jehovah’s Firstborn!,Nyàmde tuswe Yaweh!,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4682,All praise God’s anointed Son.,Nyàmde Mén ze Nsi yoʼ là.,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4683,"Installed upon Mount Zion,","Bo te i num mbat Sion,",location_direction,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4684,His Kingship has now begun!,Ndonni ze netô toʼde!,time,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4685,1. Jehovah anointed his Son,1. Yaweh Nsi naʼ yoʼ nkwi Mén i,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4686,To rule over ev’ryone.,Netô num njoñ benntùn fa.,pronouns_possession,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4687,"His throne is established on justice,","Se diañfen tsin à num nu ndañndañ,",general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4688,That God’s will on earth may be done.,Nedù nekô Nsi be num tshaʼ.,body,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4689,"Praise Jah for his Son, the Anointed.",Nyàmde Yaweh num Mén zʼa yoʼ là.,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4690,"Praise Jesus, O you faithful sheep,","Nyàmde Yésu, bin ben netsin,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4691,Who loyally follow day after day,"Tse bin tshwèt mbélʼé ntù ntshùʼ, mbét ke tsin",questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4692,and all his commandments keep.,Mbèn nze njoñ ba ntshùʼ tse fa.,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4693,"Praise Jah for his Son, the Anointed,",Nyàmde Yaweh num Mén zʼa yoʼ là.,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4694,"the Ruler of heavenly fame,","Ngatshagde zʼa mve kamànyam,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4695,Anointed with exultation and might,"Nsi yoʼ i bo ngùʼ, tsiañde mba neta",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4696,to honor God’s holy name.,Nekuʼni lén se nelàn.,pronouns_possession,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4697,2. Christ’s brothers are chosen and called.,2. Bo tshoʼ mbèn ntsiañ ba fèt Kristô.,family_people,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4698,God gives them their own new birth.,Nsi ghù bo bwe yub bwe nswe.,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4699,This bride class will share in the Kingdom,Yen ménngon aʼ lo bag num Nufen,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4700,And bring Paradise to this earth.,Mbèn njab Paradis num nsitshaʼ.,body,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4701,"Praise Jah for his Son, the Anointed.",Nyàmde Yaweh num Mén zʼa yoʼ là.,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4702,"Praise Jesus, O you faithful sheep,","Nyàmde Yésu, bin ben netsin,",general,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4703,Who loyally follow day after day,"Tse bin tshwèt mbélʼé ntù ntshùʼ, mbét ke tsin",questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4704,and all his commandments keep.,Mbèn nze njoñ ba ntshùʼ tse fa.,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4705,"Praise Jah for his Son, the Anointed,",Nyàmde Yaweh num Mén zʼa yoʼ là.,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4706,"the Ruler of heavenly fame,","Ngatshagde zʼa mve kamànyam,",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4707,Anointed with exultation and might,"Nsi yoʼ i bo ngùʼ, tsiañde mba neta",general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4708,to honor God’s holy name.,Nekuʼni lén se nelàn.,pronouns_possession,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4709,"1. Kind and patient, perfect in love,","1. Bwôntù, nkôni zʼa làn miagde,",feelings,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4710,"Was Christ, who came down from above.",Bʼa mat Kristʼ zʼa sweʼ kamànyam.,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4711,He took care of our needs,A naʼ dunde nzi ben,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4712,With words and by deeds;,Bo ntshob mba ntùm mfaʼ;,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4713,He gave of his time and his love.,Mfà ngelañ mbèn mfà nkôni yàme.,feelings,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4714,He would keep the lowly in mind,A naʼ yab ntùʼi num ba yen ngeʼ,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4715,"By healing the sick, deaf, and blind.","Njade ngokèt, mbuʼntoñ, mfùmiag.",health_hygiene,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4716,To his royal commission he proved true,A naʼ dunde faʼ mven Tàab naʼ mfà yi,pronouns_possession,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4717,And willingly said: “I want to.”,Ndoʼ nkôni ntshob ndù: “Me kôô.”,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4718,2. We now try to follow his way,2. Bag bin kagtùn mbét kuzin se,time,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4719,In all of our dealings each day.,Ntùm njoñ tshu be tshwèt mfaʼ njoñ léʼ.,time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4720,We are loving and kind,Ngù nkôni bo bwôntù,general,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4721,To all whom we find;,Mfà num benntùn fa;,questions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4722,We help them to learn and obey.,Njwimde yub bo ziʼ mbèn njuʼ ntshu.,body,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4723,We respond to friends when in need;,Bʼaʼ nyit bu njwimde fèt ntùm ngeʼ;,questions,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4724,We love them in word and in deed.,Nkô yub bo ntshob nkô yub ntùm mfaʼ.,feelings,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4725,"So if widows and orphans should ask you,","Fôg bènnzwi boa bontse nsi seʼ ndiag o,",actions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4726,Then readily say: “I want to.”,Tshob bo bo fiag wut: “Me kôô.”,learning,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4727,"1. Today, Jehovah God,","1. Sènni, Yaweh Nsi yag,",time,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4728,"we stand before your throne,","Bag tsin mbwe so diañfen,",actions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4729,For you showed the greatest love,Nummbʼo laʼde nkôni ndùb,food_drink,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4730,that could ever be shown.,ze bag naʼ ke toʼ yen.,actions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4731,"You gave the gift of your dear Son,","O fà nkwi Mén o a seʼ nkwù,",body,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4732,that we might live.,nefà yôg bag.,general,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4733,No greater sacrifice than this,Moʼ fà bwôntù ke bwe zʼa tôg,food_drink,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,4734,could you ever give.,ju zʼo ghù num bag.,actions,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4735,He gave his life to set us free.,"A fà yôg se, nkwé yag ndà nkuan.",general,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4736,His precious blood provides the key.,Ntshoʼ nze yôg bo lem tse nelàne.,general,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4737,"With all our hearts,","Bag ke nsi nga,",body,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,4738,we’ll go on thanking you eternally.,ke nsi ntsin nelabtʼo bo ntù tshag fa.,actions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4739,2. It was a willing sacrifice,2. Mèn naʼ ke tèn Yésu mbʼa seʼ,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4740,that Jesus made.,num tshaʼ nkwù bwe.,feelings,source_context_only,Religious/source-context term; do not import into child lessons by default.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4741,"Out of love, his perfect life",Nkôni naʼ ntèn i a seʼ,feelings,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4742,was the price that he paid.,mfà yôg se netshuʼ ben.,food_drink,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4743,We had no hope until he came,"Bag bin naʼ ke ghù moʼ nywinde,",general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4744,to save mankind.,a loʼ nseʼ yi.,pronouns_possession,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4745,"But now our hope is finding life,","Là ndonni be ghù nywinde yôg,",time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,4746,leaving death behind.,mfañ vùkob njam ben.,food_drink,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,3
eng-med_processing.xlsx,Processed_Entries_Combined,4747,He gave his life to set us free.,"A fà yôg se, nkwé yag ndà nkuan.",general,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,4748,His precious blood provides the key.,Ntshoʼ nze yôg bo lem tse nelàne.,general,exclude_from_kids_or_review,Potentially unsuitable for child beginner content or needs human decision.,6
eng-med_processing.xlsx,Processed_Entries_Combined,4749,"With all our hearts,","Bag ke nsi nga,",body,needs_review,Needs native speaker review.,4
